code,nombre,name
72222000,Servicios de planificación y revisión estratégica de sistemas de información o de tecnología de la información.,Information systems or technology strategic review and planning services.
72222100,Servicios de revisión estratégica de sistemas de información o de tecnología de la información.,Information systems or technology strategic review services.
72222200,Servicios de planificación de sistemas de información o de tecnología de la información.,Information systems or technology planning services.
72222300,Servicios de tecnología de la información.,Information technology services.
72223000,Servicios de revisión de las exigencias de tecnología de la información.,Information technology requirements review services.
72224000,Servicios de consultoría en gestión de proyectos.,Project management consultancy services.
72224100,Servicios de planificación de la implementación de sistemas.,System implementation planning services.
72224200,Servicios de planificación de la garantía de calidad del sistema.,System quality assurance planning services.
72225000,Servicios de evaluación y revisión de la garantía de calidad del sistema.,System quality assurance assessment and review services.
72226000,Servicios de consultoría en pruebas de aceptación del «software» del sistema.,System software acceptance testing consultancy services.
72227000,Servicios de consultoría en integración de «software».,Software integration consultancy services.
72228000,Servicios de consultoría en integración del equipo informático.,Hardware integration consultancy services.
72230000,Servicios de desarrollo de «software» personalizado.,Custom software development services.
72231000,Desarrollo de software para aplicaciones militares.,Development of software for military applications.
72232000,Desarrollo de «software» de procesamiento de transacciones y «software» personalizado.,Development of transaction processing and custom software.
72240000,Servicios de análisis de sistemas y de programación.,Systems analysis and programming services.
72241000,Servicios de especificación de objetivos de diseños críticos.,Critical design target specification services.
72242000,Servicios de modelado de diseños.,Design-modelling services.
72243000,Servicios de programación.,Programming services.
72244000,Servicios de creación de prototipos.,Prototyping services.
72245000,Servicios contractuales de programación y análisis de sistemas.,Contract systems analysis and programming services.
72246000,Servicios de consultoría en sistemas.,Systems consultancy services.
72250000,Servicios de sistemas y apoyo.,System and support services.
72251000,Servicios de recuperación en caso de catástrofe.,Disaster recovery services.
72252000,Servicios de archivo informático.,Computer archiving services.
72253000,Servicios de unidad de asistencia y de apoyo.,Help-desk and support services.
72253100,Servicios de unidad de asistencia.,Help-desk services.
72253200,Servicios de apoyo a sistemas.,Systems support services.
72254000,Ensayo de software.,Software Testing.
72254100,Servicios de prueba de sistemas.,Systems testing services.
72260000,Servicios relacionados con el «software».,Software-related services.
72261000,Servicios de apoyo al «software».,Software support services.
72262000,Servicios de desarrollo de «software».,Software development services.
72263000,Servicios de implementación de «software».,Software implementation services.
72264000,Servicios de reproducción de «software».,Software reproduction services.
72265000,Servicios de configuración de «software».,Software configuration services.
72266000,Servicios de consultoría en «software».,Software consultancy services.
72267000,Servicios de mantenimiento y reparación de software.,Software maintenance and repair services.
72267100,Mantenimiento de «software» de tecnología de la información.,Maintenance of information technology software.
72267200,Reparación de «software» de tecnología de la información.,Repair of information technology software.
72268000,Servicios de suministro de «software».,Software supply services.
72300000,Servicios relacionados con datos.,Data services.
72310000,Servicios de tratamiento de datos.,Data-processing services.
72311000,Servicios de tabulación de datos.,Computer tabulation services.
72311100,Servicios de conversión de datos.,Data conversion services.
72311200,Servicios de procesamiento por lotes.,Batch processing services.
72311300,Servicios informáticos de tiempo compartido.,Computer time-sharing services.
72312000,Servicios de introducción de datos.,Data entry services.
72312100,Servicios de preparación de datos.,Data preparation services.
72312200,Servicios de reconocimiento óptico de caracteres.,Optical character recognition services.
72313000,Servicios de recogida de datos.,Data capture services.
72314000,Servicios de recogida e intercalación de datos.,Data collection and collation services.
72315000,Servicios de gestión de redes de datos y servicios de apoyo.,Data network management and support services.
72315100,Servicios de apoyo a redes de datos.,Data network support services.
72315200,Servicios de gestión de redes de datos.,Data network management services.
72316000,Servicios de análisis de datos.,Data analysis services.
72317000,Servicios de almacenamiento de datos.,Data storage services.
72318000,Servicios de transmisión de datos.,Data transmission services.
72319000,Servicios de suministro de datos.,Data supply services.
72320000,Servicios relacionados con bases de datos.,Database services.
72321000,Servicios de bases de datos con valor añadido.,Added-value database services.
72322000,Servicios de gestión de datos.,Data management services.
72330000,Servicios de normalización y clasificación de contenidos o datos.,Content or data standardization and classification services.
72400000,Servicios de Internet.,Internet services.
72410000,Servicios de proveedor.,Provider services.
72411000,Proveedor de servicios de Internet (PSI).,Internet service providers ISP.
72412000,Proveedor de servicios de correo electrónico.,Electronic mail service provider.
72413000,Servicios de diseño de sitios web WWW.,World wide web WWW site design services.
72414000,Proveedores de motores de búsqueda en la web.,Web search engine providers.
72415000,Servicios de hospedaje de operación de sitios web WWW.,World wide web WWW site operation host services.
72416000,Proveedores de servicio de aplicaciones.,Application service providers.
72417000,Nombres de dominio de Internet.,Internet domain names.
72420000,Servicios de desarrollo de Internet.,Internet development services.
72421000,Servicios de desarrollo de aplicaciones cliente en Internet o intranet.,Internet or intranet client application development services.
72422000,Servicios de desarrollo de aplicaciones servidor en Internet o intranet.,Internet or intranet server application development services.
72500000,Servicios informáticos.,Computer-related services.
72510000,Servicios de gestión relacionados con la informática.,Computer-related management services.
72511000,Servicios de «software» de gestión de redes.,Network management software services.
72512000,Servicios de gestión de documentos.,Document management services.
72513000,Servicios de ofimática.,Office automation services.
72514000,Servicios de gestión de instalaciones informáticas.,Computer facilities management services.
72514100,Servicios de explotación de instalaciones que entrañan el manejo de ordenadores.,Facilities management services involving computer operation.
72514200,Servicios de gestión de instalaciones para el desarrollo de sistemas informáticos.,Facilities management services for computer systems development.
72514300,Servicios de gestión de instalaciones para el mantenimiento de sistemas informáticos.,Facilities management services for computer systems maintenance.
72540000,Servicios de actualización informática.,Computer upgrade services.
72541000,Servicios de expansión informática.,Computer expansion services.
72541100,Servicios de expansión de memoria.,Memory expansion services.
72590000,Servicios profesionales relacionados con la informática.,Computer-related professional services.
72591000,Elaboración de acuerdos de nivel de servicios.,Development of service level agreements.
72600000,Servicios de apoyo informático y de consultoría.,Computer support and consultancy services.
72610000,Servicios de apoyo informático.,Computer support services.
72611000,Servicios de apoyo informático técnico.,Technical computer support services.
72700000,Servicios de red informática.,Computer network services.
72710000,Servicios de red local.,Local area network services.
72720000,Servicios de red de amplia cobertura.,Wide area network services.
72800000,Servicios de ensayo y auditoría informáticos.,Computer audit and testing services.
72810000,Servicios de auditoría informática.,Computer audit services.
72820000,Servicios de ensayo informático.,Computer testing services.
72900000,Servicios de copia de seguridad y de conversión informática de catálogos.,Computer back-up and catalogue conversion services.
72910000,Servicios de copia de seguridad.,Computer back-up services.
72920000,Servicios de conversión informática de catálogos.,Computer catalogue conversion services.
73000000,Servicios de investigación y desarrollo y servicios de consultoría conexos.,Research and development services and related consultancy services.
73100000,Servicios de investigación y desarrollo experimental.,Research and experimental development services.
73110000,Servicios de investigación.,Research services.
73111000,Servicios de laboratorio de investigación.,Research laboratory services.
73112000,Servicios de investigación marina.,Marine research services.
73120000,Servicios de desarrollo experimental.,Experimental development services.
73200000,Servicios de consultoría en investigación y desarrollo.,Research and development consultancy services.
73210000,Servicios de consultoría en investigación.,Research consultancy services.
73220000,Servicios de consultoría en desarrollo.,Development consultancy services.
73300000,Diseño y ejecución en materia de investigación y desarrollo.,Design and execution of research and development.
73400000,Servicios de investigación y desarrollo de materiales de seguridad y defensa.,Research and Development services on security and defence materials.
73410000,Investigación y tecnología militares.,Military Research & Technology.
73420000,Estudio de previabilidad y demostración tecnológica.,Pre-feasibility study & technological demonstration.
73421000,Desarrollo de equipos de seguridad.,Development of security equipment.
73422000,Desarrollo de armas de fuego y munición.,Development of firearms and ammunition.
73423000,Desarrollo de vehículos militares.,Development of military vehicles.
73424000,Desarrollo de buques de guerra.,Development of warships.
73425000,"Desarrollo de aeronaves militares, misiles y naves espaciales.","Development of military aircrafts, missiles and spacecrafts."
73426000,Desarrollo de sistemas electrónicos militares.,Development of military electronic systems.
73430000,Ensayo y evaluación.,Test and Evaluation.
73431000,Ensayo y evaluación de equipos de seguridad.,Test and Evaluation of security equipment.
73432000,Ensayo y evaluación de armas de fuego y munición.,Test and Evaluation of firearms and ammunition.
73433000,Ensayo y evaluación de vehículos militares.,Test and Evaluation of military vehicles.
73434000,Ensayo y evaluación de buques de guerra.,Test and Evaluation of warships.
73435000,"Ensayo y evaluación de aeronaves militares, misiles y naves espaciales.","Test and Evaluation of military aircrafts, missiles and spacecrafts."
73436000,Ensayo y evaluación de sistemas electrónicos militares.,Test and Evaluation of military electronic systems.
75000000,"Servicios de administración pública, defensa y servicios de seguridad social.","Administration, defence and social security services."
75100000,Servicios de administración pública.,Administration services.
75110000,Servicios públicos generales.,General public services.
75111000,Servicios ejecutivos y legislativos.,Executive and legislative services.
75111100,Servicios ejecutivos.,Executive services.
75111200,Servicios legislativos.,Legislative services.
75112000,Servicios administrativos para operaciones comerciales.,Administrative services for business operations.
75112100,Servicios de administración de proyectos de desarrollo.,Administrative development project services.
75120000,Servicios administrativos de agencias.,Administrative services of agencies.
75121000,Servicios administrativos educativos.,Administrative educational services.
75122000,Servicios administrativos relacionados con la asistencia sanitaria.,Administrative healthcare services.
75123000,Servicios administrativos de alojamiento.,Administrative housing services.
75124000,"Servicios administrativos en el ámbito del recreo, la cultura y la religión.","Administrative recreational, cultural and religious services."
75125000,Servicios administrativos relacionados con asuntos turísticos.,Administrative services related to tourism affairs.
75130000,Servicios de apoyo a los poderes públicos.,Supporting services for the government.
75131000,Servicios gubernamentales.,Government services.
75131100,Servicios generales de personal para el gobierno.,General personnel services for the government.
75200000,Prestación de servicios para la comunidad.,Provision of services to the community.
75210000,Servicios de asuntos exteriores y otros servicios.,Foreign affairs and other services.
75211000,Servicios de asuntos exteriores.,Foreign-affairs services.
75211100,Servicios diplomáticos.,Diplomatic services.
75211110,Servicios consulares.,Consular services.
75211200,Servicios relacionados con la ayuda económica exterior.,Foreign economic-aid-related services.
75211300,Servicios relacionados con la ayuda militar exterior.,Foreign military-aid-related services.
75220000,Servicios de defensa.,Defence services.
75221000,Servicios de defensa militar.,Military defence services.
75222000,Servicios de defensa civil.,Civil defence services.
75230000,Servicios de justicia.,Justice services.
75231000,Servicios judiciales.,Judicial services.
75231100,Servicios administrativos relacionados con los tribunales de justicia.,Law-courts-related administrative services.
75231200,Servicios relacionados con el encarcelamiento y la rehabilitación de delincuentes.,Services related to the detention or rehabilitation of criminals.
75231210,Servicios de encarcelamiento.,Imprisonment services.
75231220,Servicios de escolta de prisioneros.,Prisoner-escort services.
75231230,Servicios penitenciarios.,Prison services.
75231240,Servicios de reinserción.,Probation services.
75240000,Servicios de seguridad y orden públicos.,"Public security, law and order services."
75241000,Servicios de seguridad pública.,Public security services.
75241100,Servicios de policía.,Police services.
75242000,Servicios públicos de seguridad ciudadana.,Public law and order services.
75242100,Servicios de orden público.,Public-order services.
75242110,Servicios de agentes judiciales.,Bailiff services.
75250000,Servicios de los cuerpos de bomberos y servicios de rescate.,Fire-brigade and rescue services.
75251000,Servicios de los cuerpos de bomberos.,Fire-brigade services.
75251100,Servicios de extinción de incendios.,Firefighting services.
75251110,Servicios de prevención de incendios.,Fire-prevention services.
75251120,Servicios de extinción de incendios forestales.,Forest-firefighting services.
75252000,Servicios de rescate.,Rescue services.
75300000,Servicios de seguridad social de afiliación obligatoria.,Compulsory social security services.
75310000,Servicios de prestaciones sociales.,Benefit services.
75311000,Prestaciones de enfermedad.,Sickness benefits.
75312000,Prestaciones de maternidad.,Maternity benefits.
75313000,Prestaciones de invalidez.,Disability benefits.
75313100,Prestaciones de invalidez temporal.,Temporary disablement benefits.
75314000,Prestaciones de indemnización por desempleo.,Unemployment compensation benefits.
75320000,Planes de pensiones de empleados públicos.,Government employee pension schemes.
75330000,Prestaciones familiares.,Family allowances.
75340000,Prestaciones por hijos a cargo.,Child allowances.
76000000,Servicios relacionados con la industria del gas y del petróleo.,Services related to the oil and gas industry.
76100000,Servicios profesionales para la industria del gas.,Professional services for the gas industry.
76110000,Servicios relacionados con la extracción de gas.,Services incidental to gas extraction.
76111000,Servicios de regasificación.,Regasification services.
76120000,Servicios de buceo relacionados con la extracción de gas.,Diving services incidental to gas extraction.
76121000,Servicios de buceo en pozos submarinos.,Subsea well diving services.
76200000,Servicios profesionales para la industria del petróleo.,Professional services for the oil industry.
76210000,Servicios relacionados con la extracción de petróleo.,Services incidental to oil extraction.
76211000,Servicios de sujeción de tuberías colgantes.,Liner-hanger services.
76211100,Servicios de revestimiento.,Lining services.
76211110,Servicios de revestimiento de pozos de exploración.,Test pit lining services.
76211120,Servicios de revestimiento de pozos en su emplazamiento.,Well site pit lining services.
76211200,Servicios de diagrafía de lodos de perforación.,Mudlogging services.
76300000,Servicios de perforación.,Drilling services.
76310000,Servicios de perforación relacionados con la extracción de gas.,Drilling services incidental to gas extraction.
76320000,Servicios de perforación en alta mar.,Offshore drilling services.
76330000,Servicios de turbosondeo.,Turbine drilling services.
76331000,Servicios de turbosondeo espiral.,Coiled turbine drilling services.
76340000,Perforación con extracción de testigos.,Core drilling.
76400000,Servicios de posicionamiento de plataformas de sondeo.,Rig-positioning services.
76410000,Servicios de revestimiento y entubado de pozos.,Well-casing and tubing services.
76411000,Servicios de revestimiento de pozos.,Well-casing services.
76411100,Servicios de suministro de personal de revestimiento de pozos.,Well-casing crew services.
76411200,Servicios de planificación de revestimiento de pozos.,Well-casing planning services.
76411300,Servicios de fresado de revestimiento de pozos.,Well-casing milling services.
76411400,Servicios de acabado de revestimiento de pozos.,Well-casing completion services.
76420000,Servicios de cementación de pozos.,Well-cementing services.
76421000,Servicios de cementación de tuberías.,Liner cementing services.
76422000,Servicios de cementación de obturadores.,Plug cementing services.
76423000,Servicios de cementación con espuma.,Foam cementing services.
76430000,Servicios de perforación y explotación de pozos.,Well-drilling and production services.
76431000,Servicios de perforación de pozos.,Well-drilling services.
76431100,Servicios de control de perforación de pozos.,Well-drilling control services.
76431200,Servicios de extracción de la herramienta de perforación de pozos.,Well-drilling pickup services.
76431300,Servicios de deposición de la herramienta de perforación de pozos.,Well-drilling laydown services.
76431400,Servicios de perforación de pozos de tamaño reducido.,Rathole well-drilling services.
76431500,Servicios de supervisión de perforación de pozos.,Well-drilling supervision services.
76431600,Servicios de control del equipo de perforación de pozos.,Well-drilling rig monitor services.
76440000,Servicios de diagrafía del sondeo.,Well-logging services.
76441000,Servicios de diagrafía de pozos entubados.,Cased hole logging services.
76442000,Servicios de diagrafía de pozos sin entubar.,Open hole logging services.
76443000,Otros servicios de diagrafía.,Other logging services.
76450000,Servicios de gestión de pozos.,Well-management services.
76460000,Servicios de asistencia para pozos.,Well-support services.
76470000,Servicios de pruebas en pozos.,Well-testing services.
76471000,Servicios de pruebas de fractura de pozos.,Well fracture testing services.
76472000,Servicios de inspección o pruebas de emplazamiento de pozos.,Well site inspection or testing services.
76473000,Servicios de pruebas de equipos de pozos.,Well equipment testing services.
76480000,Servicios de entubado.,Tubing services.
76490000,Servicios de terminación de pozos.,Well-completion services.
76491000,Servicios de colmatado de pozos.,Well-plugging services.
76492000,Servicios de posicionamiento de pozos.,Well-positioning services.
76500000,Servicios prestados en tierra y en alta mar.,Onshore and offshore services.
76510000,Servicios prestados en la costa.,Onshore services.
76520000,Servicios prestados en alta mar.,Offshore services.
76521000,Servicios de instalaciones en alta mar.,Offshore installation services.
76522000,Servicios en alta mar de buques de apoyo logístico.,Offshore supply-vessel services.
76530000,Servicios de fondo de pozo.,Downhole services.
76531000,Servicios de diagrafía en fondo de pozo.,Downhole logging services.
76532000,Servicios de bombeo de fondo de pozo.,Downhole pumping services.
76533000,Servicios de registro de fondo de pozo.,Downhole recording services.
76534000,Servicios de ampliación de fondo de pozo.,Downhole underreaming services.
76535000,Servicios de perforación de fondo de pozo.,Downhole hole opening services.
76536000,Servicios de control de vibraciones de fondo de pozo.,Downhole vibration control services.
76537000,Servicios de herramientas para fondo de pozo.,Downhole tool services.
76537100,Servicios de herramientas de yacimiento petrolífero para fondo de pozo.,Downhole oilifield tools services.
76600000,Servicios de inspección de tuberías.,Pipeline-inspection services.
77000000,"Servicios agrícolas, forestales, hortícolas, acuícolas y apícolas.","Agricultural, forestry, horticultural, aquacultural and apicultural services."
77100000,Servicios agrícolas.,Agricultural services.
77110000,Servicios relacionados con la producción agrícola.,Services incidental to agricultural production.
77111000,Alquiler de maquinaria agrícola con maquinista.,Hire of agricultural machinery with operator.
77112000,Alquiler de segadoras o equipo agrícola con maquinista.,Hire of mowers or agricultural equipment with operator.
77120000,Servicios de producción de compost.,Composting services.
77200000,Servicios forestales.,Forestry services.
77210000,Servicios de explotación forestal.,Logging services.
77211000,Servicios relacionados con la explotación forestal.,Services incidental to logging.
77211100,Servicios de producción maderera.,Timber harvesting services.
77211200,Transporte de madera en el interior del bosque.,Transport of logs within the forest.
77211300,Servicios de deforestación.,Tree-clearing services.
77211400,Servicios de tala de árboles.,Tree-cutting services.
77211500,Servicios de mantenimiento de árboles.,Tree-maintenance services.
77211600,Siembra de árboles.,Tree seeding.
77220000,Servicios de impregnación de madera.,Timber-impregnation services.
77230000,Servicios relacionados con la silvicultura.,Services incidental to forestry.
77231000,Servicios de gestión forestal.,Forestry management services.
77231100,Servicios de gestión de recursos forestales.,Forest resources management services.
77231200,Servicios de control de plagas forestales.,Forest pest control services.
77231300,Servicios de administración forestal.,Forest administration services.
77231400,Servicios de inventario forestal.,Forest inventory services.
77231500,Servicios de seguimiento o evaluación forestal.,Forest monitoring or evaluation services.
77231600,Servicios de repoblación forestal.,Afforestation services.
77231700,Servicios de extensión forestal.,Forestry extension services.
77231800,Servicios de gestión de viveros forestales.,Forest nursery management services.
77231900,Servicios de planificación forestal sectorial.,Forest sectoral planning services.
77300000,Servicios hortícolas.,Horticultural services.
77310000,Servicios de plantación y mantenimiento de zonas verdes.,Planting and maintenance services of green areas.
77311000,Servicios de mantenimiento de jardines y parques.,Ornamental and pleasure gardens maintenance services.
77312000,Servicios de desbrozo.,Weed-clearance services.
77312100,Servicios de eliminación de malezas.,Weed-killing services.
77313000,Servicios de mantenimiento de parques.,Parks maintenance services.
77314000,Servicios de mantenimiento de terrenos.,Grounds maintenance services.
77314100,Servicios de encespedado.,Grassing services.
77315000,Trabajos de siembra.,Seeding services.
77320000,Servicios de mantenimiento de campos deportivos.,Sports fields maintenance services.
77330000,Servicios de exposición floral.,Floral-display services.
77340000,Poda de árboles y setos.,Tree pruning and hedge trimming.
77341000,Poda de árboles.,Tree pruning.
77342000,Poda de setos.,Hedge trimming.
77400000,Servicios de parques zoológicos.,Zoological services.
77500000,Servicios de cría de ganado.,Animal husbandry services.
77510000,Servicios de propagación de animales de caza.,Game-propagation services.
77600000,Servicios relacionados con la caza.,Hunting services.
77610000,Servicios de trampas.,Trapping services.
77700000,Servicios relacionados con la pesca.,Services incidental to fishing.
77800000,Servicios de acuicultura.,Aquaculture services.
77810000,Servicios de maricultura.,Mariculture services.
77820000,Servicios de ostricultura.,Ostreiculture services.
77830000,Servicios de cultivo de mariscos.,Shellfish culture services.
77840000,Servicios de cría de camarones.,Shrimp farming services.
77850000,Servicios de piscicultura.,Fish farming services.
77900000,Servicios de apicultura.,Apiculture services.
79000000,"Servicios a empresas: legislación, mercadotecnia, asesoría, selección de personal, imprenta y seguridad.","Business services: law, marketing, consulting, recruitment, printing and security."
79100000,Servicios jurídicos.,Legal services.
79110000,Servicios de asesoría y representación jurídicas.,Legal advisory and representation services.
79111000,Servicios de asesoría jurídica.,Legal advisory services.
79112000,Servicios de representación jurídica.,Legal representation services.
79112100,Servicios de representación de las partes interesadas.,Stakeholders representation services.
79120000,Servicios de consultoría en patentes y derechos de autor.,Patent and copyright consultancy services.
79121000,Servicios de consultoría en derechos de autor.,Copyright consultancy services.
79121100,Servicios de consultoría en materia de derechos de autor de «software».,Software copyright consultancy services.
79130000,Servicios de documentación y certificación jurídicas.,Legal documentation and certification services.
79131000,Servicios de documentación.,Documentation services.
79132000,Servicios de certificación.,Certification services.
79132100,Servicios de certificación relacionados con la firma electrónica.,Electronic signature certification services.
79140000,Servicios de asesoría e información jurídica.,Legal advisory and information services.
79200000,"Servicios de contabilidad, de auditoría y fiscales.","Accounting, auditing and fiscal services."
79210000,Servicios de contabilidad y auditoría.,Accounting and auditing services.
79211000,Servicios de contabilidad.,Accounting services.
79211100,Servicios de de contabilidad.,Bookkeeping services.
79211110,Servicios de gestión de nóminas.,Payroll management services.
79211120,Servicios de registro de compras y ventas.,Sales and purchases recording services.
79211200,Servicios de compilación de estados financieros.,Compilation of financial statements services.
79212000,Servicios de auditoría.,Auditing services.
79212100,Servicios de auditoría financiera.,Financial auditing services.
79212110,Servicios de calificación de gobernanza empresarial.,Corporate governance rating services.
79212200,Servicios de auditoría interna.,Internal audit services.
79212300,Servicios de auditoría legal de cuentas.,Statutory audit services.
79212400,Servicios de control de fraudes.,Fraud audit services.
79212500,Servicios de verificación contable.,Accounting review services.
79220000,Servicios fiscales.,Fiscal services.
79221000,Servicios de asesoramiento tributario.,Tax consultancy services.
79222000,Servicios de preparación de declaraciones de impuestos.,Tax-return preparation services.
79223000,Servicios de agente de aduanas.,Custom broker services.
79300000,Investigación mercadotécnica y económica; sondeos y estadísticas.,Market and economic research; polling and statistics.
79310000,Servicios de estudios de mercado.,Market research services.
79311000,Servicios de estudios.,Survey services.
79311100,Servicios de concepción de estudios.,Survey design services.
79311200,Servicios de dirección de estudios.,Survey conduction services.
79311210,Servicios de encuesta telefónica.,Telephone survey services.
79311300,Servicios de análisis de estudios.,Survey analysis services.
79311400,Servicios de investigación económica.,Economic research services.
79311410,Evaluación de repercusiones económicas.,Economic impact assessment.
79312000,Servicios de control de mercado.,Market-testing services.
79313000,Servicios de verificación de comportamiento.,Performance review services.
79314000,Estudio de viabilidad.,Feasibility study.
79315000,Servicios de investigación social.,Social research services.
79320000,Servicios de encuestas de opinión pública.,Public-opinion polling services.
79330000,Servicios estadísticos.,Statistical services.
79340000,Servicios de publicidad y de marketing.,Advertising and marketing services.
79341000,Servicios de publicidad.,Advertising services.
79341100,Servicios de consultoría en publicidad.,Advertising consultancy services.
79341200,Servicios de gestión publicitaria.,Advertising management services.
79341400,Servicios de campañas de publicidad.,Advertising campaign services.
79341500,Servicios de publicidad aérea.,Aeral advertising services.
79342000,Servicios de marketing.,Marketing services.
79342100,Servicios de marketing directo.,Direct marketing services.
79342200,Servicios de promoción.,Promotional services.
79342300,Servicios al cliente.,Customer services.
79342310,Servicios de encuesta a clientes.,Customer survey services.
79342311,Servicios de evaluación de la satisfacción del cliente.,Customer satisfaction survey.
79342320,Servicios de atención al cliente.,Customer-care services.
79342321,Programa de fidelización del cliente.,Customer-loyalty programme.
79342400,Servicios de subasta.,Auction services.
79342410,Servicios de subasta electrónica.,Electronic auction services.
79400000,Servicios de consultoría comercial y de gestión y servicios afines.,Business and management consultancy and related services.
79410000,Servicios de consultoría comercial y en gestión.,Business and management consultancy services.
79411000,Servicios generales de consultoría en gestión.,General management consultancy services.
79411100,Servicios de consultoría en desarrollo comercial.,Business-development consultancy services.
79412000,Servicios de consultoría en gestión financiera.,Financial management consultancy services.
79413000,Servicios de consultoría en gestión de marketing.,Marketing management consultancy services.
79414000,Servicios de consultoría en gestión de recursos humanos.,Human resources management consultancy services.
79415000,Servicios de consultoría en gestión de la producción.,Production management consultancy services.
79415200,Servicios de consultoría en diseño.,Design consultancy services.
79416000,Servicios de relaciones públicas.,Public relations services.
79416100,Servicios de gestión en relaciones públicas.,Public relations management services.
79416200,Servicios de consultoría en relaciones públicas.,Public relations consultancy services.
79417000,Servicios de consultoría en seguridad.,Safety consultancy services.
79418000,Servicios de consultoría en aprovisionamiento.,Procurement consultancy services.
79419000,Servicios de consultoría en evaluación.,Evaluation consultancy services.
79420000,Servicios relacionados con la gestión.,Management-related services.
79421000,Servicios de gestión de proyectos que no sean los de construcción.,Project-management services other than for construction work.
79421100,Servicios de surervisión de proyectos que no sean los de construcción.,Project-supervision services other than for construction work.
79421200,Servicios de concepción de proyectos que no sean los de construcción.,Project-design services other than for construction work.
79422000,Servicios de arbitraje y conciliación.,Arbitration and conciliation services.
79430000,Servicios de gestión de crisis.,Crisis management services.
79500000,Servicios de ayuda en las funciones de oficina.,Office-support services.
79510000,Servicios de contestación de llamadas telefónicas.,Telephone-answering services.
79511000,Servicios de operador telefónico.,Telephone operator services.
79512000,Centro de llamadas.,Call centre.
79520000,Servicios de reprografía.,Reprographic services.
79521000,Servicios de fotocopia.,Photocopying services.
79530000,Servicios de traducción.,Translation services.
79540000,Servicios de interpretación.,Interpretation services.
79550000,"Servicios de mecanografía, tratamiento de textos y autoedición.","Typing, word-processing and desktop publishing services."
79551000,Servicios de mecanografía.,Typing services.
79552000,Servicios de tratamiento de textos.,Word-processing services.
79553000,Servicios de autoedición.,Desktop publishing services.
79560000,Servicios de archivo.,Filing services.
79570000,Servicios de recopilación de listas de direcciones y servicios de envío por correo.,Mailing-list compilation and mailing services.
79571000,Servicios de envío por correo.,Mailing services.
79600000,Servicios de contratación.,Recruitment services.
79610000,Servicios de colocación de personal.,Placement services of personnel.
79611000,Servicios de búsqueda de trabajo.,Job search services.
79612000,Servicios de colocación de personal de apoyo para oficinas.,Placement services of office-support personnel.
79613000,Servicios de reubicación de empleados.,Employee relocation services.
79620000,"Servicios de suministro de personal, incluido personal temporal.",Supply services of personnel including temporary staff.
79621000,Servicios de suministro de personal para oficinas.,Supply services of office personnel.
79622000,Servicios de suministro de personal doméstico.,Supply services of domestic help personnel.
79623000,Servicios de suministro de personal para el comercio o la industria.,Supply services of commercial or industrial workers.
79624000,Servicios de suministro de personal de enfermería.,Supply services of nursing personnel.
79625000,Servicios de suministro de personal médico.,Supply services of medical personnel.
79630000,"Servicios de personal, excepto servicios de colocación y suministro de personal.",Personnel services except placement and supply services.
79631000,Servicios de personal y de nóminas.,Personnel and payroll services.
79632000,Servicios de formación de personal.,Personnel-training services.
79633000,Servicios de desarrollo del personal.,Staff development services.
79634000,Servicios de orientación profesional.,Career guidance services.
79635000,Servicios de centros de evaluación para selección de personal.,Assessment centre services for recruitment.
79700000,Servicios de investigación y seguridad.,Investigation and security services.
79710000,Servicios de seguridad.,Security services.
79711000,Servicios de vigilancia de sistemas de alarma.,Alarm-monitoring services.
79713000,Servicios de guardias de seguridad.,Guard services.
79714000,Servicios de vigilancia.,Surveillance services.
79714100,Servicios relacionados con el sistema de localización.,Tracing system services.
79714110,Servicios de búsqueda de prófugos.,Absconder-tracing services.
79715000,Servicios de patrullas.,Patrol services.
79716000,Servicios de expedición de distintivos de identificación.,Identification badge release services.
79720000,Servicios de investigación (criminológica).,Investigation services.
79721000,Servicios de agencia de detectives.,Detective agency services.
79722000,Servicios de grafología.,Graphology services.
79723000,Servicios de análisis de residuos.,Waste analysis services.
79800000,Servicios de impresión y servicios conexos.,Printing and related services.
79810000,Servicios de impresión.,Printing services.
79811000,Servicios de impresión digital.,Digital printing services.
79812000,Servicios de impresión de billetes de banco.,Banknote printing services.
79820000,Servicios relacionados con la impresión.,Services related to printing.
79821000,Servicios de acabado de impresiones.,Print finishing services.
79821100,Servicios de lectura de pruebas.,Proofreading services.
79822000,Servicios de composición.,Composition services.
79822100,Servicios de estereotipia.,Print-plate making services.
79822200,Servicios de fotograbado.,Photogravure services.
79822300,Servicios de tipografía.,Typesetting services.
79822400,Servicios de litografía.,Lithographic services.
79822500,Servicios de diseño gráfico.,Graphic design services.
79823000,Servicios de impresión y entrega.,Printing and delivery services.
79824000,Servicios de impresión y distribución.,Printing and distribution services.
79900000,Servicios comerciales diversos y otros servicios conexos.,Miscellaneous business and business-related services.
79910000,Servicios de grupos holding.,Management holdings services.
79920000,Servicios de empaquetado y servicios conexos.,Packaging and related services.
79921000,Servicios de empaquetado.,Packaging services.
79930000,Servicios especializados de diseño.,Specialty design services.
79931000,Servicios de decoración de interiores.,Interior decorating services.
79932000,Servicios de diseño de interiores.,Interior design services.
79933000,Servicios de apoyo al diseño.,Design support services.
79934000,Servicios de diseño de mobiliario.,Furniture design services.
79940000,Servicios de agencias de recaudación de fondos.,Collection agency services.
79941000,Servicios de peajes.,Toll-collection services.
